arch=crnn norm=batch device=cuda params=542,226 train_samples=3000 val_samples=400 epochs=80 batch_size=64 lr=0.001 seed=43 patience=12 warmup_epochs=0
epoch 001/80 | train_ctc_loss=3.6276 | val_exact_match_acc=0.0000 | lr=0.001000 | time=1.3s
epoch 002/80 | train_ctc_loss=1.6600 | val_exact_match_acc=0.0000 | lr=0.000998 | time=0.9s
epoch 003/80 | train_ctc_loss=1.6395 | val_exact_match_acc=0.0125 | lr=0.000997 | time=0.9s
epoch 004/80 | train_ctc_loss=1.6274 | val_exact_match_acc=0.0300 | lr=0.000994 | time=0.9s
epoch 005/80 | train_ctc_loss=1.5989 | val_exact_match_acc=0.0200 | lr=0.000990 | time=0.9s
epoch 006/80 | train_ctc_loss=1.5595 | val_exact_match_acc=0.0175 | lr=0.000986 | time=0.9s
epoch 007/80 | train_ctc_loss=1.5321 | val_exact_match_acc=0.0300 | lr=0.000981 | time=0.9s
epoch 008/80 | train_ctc_loss=1.5002 | val_exact_match_acc=0.0125 | lr=0.000976 | time=0.9s
epoch 009/80 | train_ctc_loss=1.4737 | val_exact_match_acc=0.0225 | lr=0.000969 | time=0.9s
epoch 010/80 | train_ctc_loss=1.4401 | val_exact_match_acc=0.0100 | lr=0.000962 | time=0.9s
epoch 011/80 | train_ctc_loss=1.4029 | val_exact_match_acc=0.0125 | lr=0.000954 | time=1.0s
epoch 012/80 | train_ctc_loss=1.3604 | val_exact_match_acc=0.0275 | lr=0.000946 | time=1.0s
epoch 013/80 | train_ctc_loss=1.2988 | val_exact_match_acc=0.0650 | lr=0.000936 | time=1.0s
epoch 014/80 | train_ctc_loss=1.1440 | val_exact_match_acc=0.0750 | lr=0.000926 | time=1.0s
epoch 015/80 | train_ctc_loss=0.9879 | val_exact_match_acc=0.1125 | lr=0.000916 | time=1.0s
epoch 016/80 | train_ctc_loss=0.8449 | val_exact_match_acc=0.1750 | lr=0.000905 | time=1.0s
epoch 017/80 | train_ctc_loss=0.6984 | val_exact_match_acc=0.2275 | lr=0.000893 | time=1.0s
epoch 018/80 | train_ctc_loss=0.5446 | val_exact_match_acc=0.4350 | lr=0.000880 | time=1.0s
epoch 019/80 | train_ctc_loss=0.3998 | val_exact_match_acc=0.2750 | lr=0.000867 | time=1.0s
epoch 020/80 | train_ctc_loss=0.2660 | val_exact_match_acc=0.4425 | lr=0.000854 | time=1.0s
epoch 021/80 | train_ctc_loss=0.1704 | val_exact_match_acc=0.5950 | lr=0.000839 | time=1.0s
epoch 022/80 | train_ctc_loss=0.1209 | val_exact_match_acc=0.4800 | lr=0.000825 | time=1.0s
epoch 023/80 | train_ctc_loss=0.0809 | val_exact_match_acc=0.7325 | lr=0.000810 | time=1.0s
epoch 024/80 | train_ctc_loss=0.0539 | val_exact_match_acc=0.8075 | lr=0.000794 | time=1.0s
epoch 025/80 | train_ctc_loss=0.0389 | val_exact_match_acc=0.8525 | lr=0.000778 | time=1.0s
epoch 026/80 | train_ctc_loss=0.0357 | val_exact_match_acc=0.8225 | lr=0.000761 | time=1.0s
epoch 027/80 | train_ctc_loss=0.0341 | val_exact_match_acc=0.5500 | lr=0.000744 | time=1.0s
epoch 028/80 | train_ctc_loss=0.0244 | val_exact_match_acc=0.9250 | lr=0.000727 | time=1.0s
epoch 029/80 | train_ctc_loss=0.0136 | val_exact_match_acc=0.9125 | lr=0.000709 | time=1.0s
epoch 030/80 | train_ctc_loss=0.0105 | val_exact_match_acc=0.9275 | lr=0.000691 | time=1.0s
epoch 031/80 | train_ctc_loss=0.0074 | val_exact_match_acc=0.9425 | lr=0.000673 | time=1.0s
epoch 032/80 | train_ctc_loss=0.0061 | val_exact_match_acc=0.9450 | lr=0.000655 | time=1.0s
epoch 033/80 | train_ctc_loss=0.0052 | val_exact_match_acc=0.9500 | lr=0.000636 | time=1.0s
epoch 034/80 | train_ctc_loss=0.0047 | val_exact_match_acc=0.9525 | lr=0.000617 | time=1.0s
epoch 035/80 | train_ctc_loss=0.0042 | val_exact_match_acc=0.9500 | lr=0.000598 | time=1.0s
epoch 036/80 | train_ctc_loss=0.0039 | val_exact_match_acc=0.9500 | lr=0.000578 | time=1.0s
epoch 037/80 | train_ctc_loss=0.0036 | val_exact_match_acc=0.9500 | lr=0.000559 | time=1.0s
epoch 038/80 | train_ctc_loss=0.0034 | val_exact_match_acc=0.9500 | lr=0.000539 | time=1.0s
epoch 039/80 | train_ctc_loss=0.0032 | val_exact_match_acc=0.9525 | lr=0.000520 | time=1.0s
epoch 040/80 | train_ctc_loss=0.0030 | val_exact_match_acc=0.9500 | lr=0.000500 | time=1.0s
epoch 041/80 | train_ctc_loss=0.0028 | val_exact_match_acc=0.9500 | lr=0.000480 | time=1.0s
epoch 042/80 | train_ctc_loss=0.0027 | val_exact_match_acc=0.9500 | lr=0.000461 | time=1.0s
epoch 043/80 | train_ctc_loss=0.0026 | val_exact_match_acc=0.9500 | lr=0.000441 | time=1.0s
epoch 044/80 | train_ctc_loss=0.0025 | val_exact_match_acc=0.9400 | lr=0.000422 | time=1.0s
epoch 045/80 | train_ctc_loss=0.0024 | val_exact_match_acc=0.9525 | lr=0.000402 | time=1.0s
epoch 046/80 | train_ctc_loss=0.0023 | val_exact_match_acc=0.9450 | lr=0.000383 | time=1.0s
epoch 047/80 | train_ctc_loss=0.0022 | val_exact_match_acc=0.9475 | lr=0.000364 | time=1.0s
epoch 048/80 | train_ctc_loss=0.0021 | val_exact_match_acc=0.9475 | lr=0.000345 | time=1.0s
epoch 049/80 | train_ctc_loss=0.0020 | val_exact_match_acc=0.9475 | lr=0.000327 | time=1.0s
epoch 050/80 | train_ctc_loss=0.0020 | val_exact_match_acc=0.9475 | lr=0.000309 | time=1.0s
epoch 051/80 | train_ctc_loss=0.0019 | val_exact_match_acc=0.9450 | lr=0.000291 | time=1.0s
epoch 052/80 | train_ctc_loss=0.0019 | val_exact_match_acc=0.9525 | lr=0.000273 | time=1.0s
epoch 053/80 | train_ctc_loss=0.0018 | val_exact_match_acc=0.9450 | lr=0.000256 | time=1.0s
epoch 054/80 | train_ctc_loss=0.0018 | val_exact_match_acc=0.9525 | lr=0.000239 | time=1.0s
epoch 055/80 | train_ctc_loss=0.0017 | val_exact_match_acc=0.9475 | lr=0.000222 | time=1.0s
epoch 056/80 | train_ctc_loss=0.0017 | val_exact_match_acc=0.9475 | lr=0.000206 | time=1.0s
epoch 057/80 | train_ctc_loss=0.0016 | val_exact_match_acc=0.9450 | lr=0.000190 | time=1.0s
epoch 058/80 | train_ctc_loss=0.0016 | val_exact_match_acc=0.9475 | lr=0.000175 | time=1.0s
epoch 059/80 | train_ctc_loss=0.0016 | val_exact_match_acc=0.9525 | lr=0.000161 | time=1.0s
epoch 060/80 | train_ctc_loss=0.0016 | val_exact_match_acc=0.9475 | lr=0.000146 | time=1.0s
epoch 061/80 | train_ctc_loss=0.0015 | val_exact_match_acc=0.9500 | lr=0.000133 | time=1.0s
epoch 062/80 | train_ctc_loss=0.0015 | val_exact_match_acc=0.9525 | lr=0.000120 | time=1.0s
epoch 063/80 | train_ctc_loss=0.0015 | val_exact_match_acc=0.9475 | lr=0.000107 | time=1.0s
epoch 064/80 | train_ctc_loss=0.0015 | val_exact_match_acc=0.9475 | lr=0.000095 | time=1.0s
epoch 065/80 | train_ctc_loss=0.0015 | val_exact_match_acc=0.9500 | lr=0.000084 | time=1.0s
epoch 066/80 | train_ctc_loss=0.0015 | val_exact_match_acc=0.9500 | lr=0.000074 | time=1.0s
epoch 067/80 | train_ctc_loss=0.0014 | val_exact_match_acc=0.9500 | lr=0.000064 | time=1.0s
epoch 068/80 | train_ctc_loss=0.0014 | val_exact_match_acc=0.9500 | lr=0.000054 | time=1.0s
epoch 069/80 | train_ctc_loss=0.0014 | val_exact_match_acc=0.9525 | lr=0.000046 | time=1.0s
epoch 070/80 | train_ctc_loss=0.0014 | val_exact_match_acc=0.9500 | lr=0.000038 | time=1.0s
epoch 071/80 | train_ctc_loss=0.0014 | val_exact_match_acc=0.9500 | lr=0.000031 | time=1.0s
epoch 072/80 | train_ctc_loss=0.0014 | val_exact_match_acc=0.9500 | lr=0.000024 | time=1.0s
epoch 073/80 | train_ctc_loss=0.0014 | val_exact_match_acc=0.9500 | lr=0.000019 | time=1.0s
epoch 074/80 | train_ctc_loss=0.0014 | val_exact_match_acc=0.9500 | lr=0.000014 | time=1.0s
epoch 075/80 | train_ctc_loss=0.0014 | val_exact_match_acc=0.9500 | lr=0.000010 | time=1.0s
epoch 076/80 | train_ctc_loss=0.0014 | val_exact_match_acc=0.9500 | lr=0.000006 | time=1.0s
epoch 077/80 | train_ctc_loss=0.0014 | val_exact_match_acc=0.9500 | lr=0.000003 | time=1.0s
epoch 078/80 | train_ctc_loss=0.0014 | val_exact_match_acc=0.9500 | lr=0.000002 | time=1.0s
epoch 079/80 | train_ctc_loss=0.0014 | val_exact_match_acc=0.9500 | lr=0.000000 | time=1.0s
epoch 080/80 | train_ctc_loss=0.0014 | val_exact_match_acc=0.9500 | lr=0.000000 | time=1.0s
best_val_exact_match_acc=0.9525 saved_to=D:\internship\task\src\..\weights\model_crnn_seed43.pt
